Symbol,Date,Jahr,Monat,Wochentag,KW,Quartal,Open,High,Low,Close,Volume,Rendite_Tag,Spanne_Pct,Index_100,MA_20,MA_50,MA_200,Vol_20d_Ann,Drawdown_Pct,Vol_Avg_20d
NVDA,2021-01-28,2021,1,4,4,1,12.9963,13.3398,12.9605,13.051,228316000,0.010315,0.029262,217.6,13.284,13.2663,11.4591,0.43,-0.1038,315022000.0
NVDA,2021-01-29,2021,1,5,4,1,13.075,13.3348,12.9115,12.9897,271552000,-0.004693,0.032781,216.58,13.2762,13.2558,11.4889,0.4267,-0.108,317329800.0
NVDA,2021-02-01,2021,2,1,5,1,13.0533,13.2708,12.9028,13.237,217204000,0.019034,0.028521,220.7,13.2853,13.2521,11.5183,0.4313,-0.091,318568800.0
NVDA,2021-02-02,2021,2,2,5,1,13.3988,13.572,13.2855,13.5568,220440000,0.024156,0.021565,226.03,13.3075,13.2546,11.5495,0.4389,-0.069,301558800.0
NVDA,2021-02-03,2021,2,3,5,1,13.636,13.9318,13.5165,13.5305,245408000,-0.001936,0.030722,225.59,13.3138,13.2564,11.5813,0.4325,-0.0708,297691200.0
NVDA,2021-02-04,2021,2,4,5,1,13.531,13.6735,13.3378,13.6643,201340000,0.009885,0.025173,227.82,13.3663,13.2679,11.6159,0.371,-0.0617,278737000.0
NVDA,2021-02-05,2021,2,5,5,1,13.725,13.7373,13.5457,13.591,169152000,-0.005361,0.014137,226.6,13.3786,13.277,11.6481,0.3133,-0.0667,264120600.0
NVDA,2021-02-08,2021,2,1,6,1,13.7273,14.4738,13.7273,14.4388,434624000,0.062376,0.054381,240.74,13.4367,13.3066,11.6848,0.38,-0.0085,271225400.0
NVDA,2021-02-09,2021,2,2,6,1,14.3407,14.5833,14.2225,14.2633,287560000,-0.012155,0.025365,237.81,13.4688,13.3272,11.7199,0.3755,-0.0205,259686200.0
NVDA,2021-02-10,2021,2,3,6,1,14.4633,14.905,14.3415,14.7642,485352000,0.035125,0.039292,246.16,13.5328,13.3572,11.7566,0.3894,0.0,269380000.0
NVDA,2021-02-11,2021,2,4,6,1,14.9803,15.2723,14.925,15.2507,450828000,0.032951,0.023266,254.27,13.6187,13.3942,11.7964,0.4019,0.0,281420000.0
NVDA,2021-02-12,2021,2,5,6,1,15.05,15.2913,14.775,14.9613,374756000,-0.018983,0.034941,249.45,13.7068,13.4256,11.8339,0.3967,-0.019,286001800.0
NVDA,2021-02-16,2021,2,2,7,1,15.0642,15.3725,14.95,15.3302,321960000,0.024664,0.028261,255.6,13.8303,13.4613,11.874,0.3822,0.0,288210800.0
NVDA,2021-02-17,2021,2,3,7,1,15.171,15.2235,14.78,14.906,274756000,-0.027674,0.030007,248.53,13.9243,13.4915,11.9132,0.4034,-0.0277,290639200.0
NVDA,2021-02-18,2021,2,4,7,1,14.729,14.8733,14.575,14.829,233868000,-0.005166,0.020463,247.24,13.9975,13.517,11.951,0.3991,-0.0327,289404000.0
NVDA,2021-02-19,2021,2,5,7,1,15.0245,15.177,14.8468,14.9265,271724000,0.006575,0.022244,248.87,14.0505,13.5434,11.9889,0.3808,-0.0263,286101200.0
NVDA,2021-02-22,2021,2,1,8,1,14.7747,15.1333,14.325,14.3558,325884000,-0.038237,0.056422,239.35,14.0826,13.5635,12.0234,0.4064,-0.0636,290054400.0
NVDA,2021-02-23,2021,2,2,8,1,14.0752,14.2388,13.3895,14.142,391780000,-0.014889,0.063427,235.79,14.1071,13.5877,12.056,0.4105,-0.0775,297087800.0
NVDA,2021-02-24,2021,2,3,8,1,14.1228,14.5068,13.756,14.499,448320000,0.025244,0.054576,241.74,14.1602,13.6182,12.0895,0.4125,-0.0542,311304800.0
NVDA,2021-02-25,2021,2,4,8,1,14.0455,14.3748,13.2163,13.3075,824436000,-0.082178,0.087657,221.87,14.1797,13.6241,12.1157,0.4935,-0.1319,333963000.0
NVDA,2021-02-26,2021,2,5,8,1,13.7525,13.8545,13.361,13.7145,500932000,0.030584,0.036936,228.66,14.2129,13.6322,12.1452,0.5032,-0.1054,347593800.0
NVDA,2021-03-01,2021,3,1,9,1,13.875,13.925,13.5533,13.8418,353184000,0.009278,0.027429,230.78,14.2555,13.6419,12.1755,0.5029,-0.0971,351675400.0
NVDA,2021-03-02,2021,3,2,9,1,13.9,13.9205,13.396,13.4063,264116000,-0.031463,0.039153,223.52,14.264,13.6451,12.2024,0.5142,-0.1255,354021000.0
NVDA,2021-03-03,2021,3,3,9,1,13.4263,13.4515,12.7987,12.8048,377592000,-0.044867,0.051001,213.49,14.2264,13.6344,12.224,0.5313,-0.1647,361878600.0
NVDA,2021-03-04,2021,3,4,9,1,12.8007,12.975,12.0837,12.3702,573344000,-0.033933,0.073756,206.25,14.1684,13.6164,12.2421,0.543,-0.1931,378275400.0
NVDA,2021-03-05,2021,3,5,9,1,12.55,12.55,11.6792,12.4615,542840000,0.007377,0.074555,207.77,14.1082,13.5989,12.2604,0.5423,-0.1871,395350400.0
NVDA,2021-03-08,2021,3,1,10,1,12.45,12.4712,11.5665,11.5933,543112000,-0.069675,0.078222,193.29,14.0083,13.5652,12.2735,0.5903,-0.2438,414048400.0
NVDA,2021-03-09,2021,3,2,10,1,12.1302,12.6167,12.0592,12.5203,521824000,0.07996,0.04623,208.75,13.9124,13.5555,12.2922,0.6203,-0.1833,418408400.0
NVDA,2021-03-10,2021,3,3,10,1,12.8405,12.98,12.4575,12.4683,384376000,-0.004153,0.041943,207.88,13.8227,13.545,12.3094,0.62,-0.1867,423249200.0
NVDA,2021-03-11,2021,3,4,10,1,12.95,13.0463,12.7345,12.9935,299916000,0.042127,0.024481,216.64,13.7341,13.5468,12.3308,0.6266,-0.1524,413977400.0
NVDA,2021-03-12,2021,3,5,10,1,12.6482,12.8888,12.59,12.856,243964000,-0.010582,0.023729,214.35,13.6144,13.5451,12.3525,0.6099,-0.1614,403634200.0
NVDA,2021-03-15,2021,3,1,11,1,12.8647,13.2067,12.7673,13.1912,221988000,0.026077,0.034424,219.94,13.5259,13.546,12.376,0.6198,-0.1395,395995800.0
NVDA,2021-03-16,2021,3,2,11,1,13.3565,13.5125,13.1167,13.2913,272128000,0.007581,0.030171,221.6,13.4239,13.5507,12.3981,0.6117,-0.133,393504200.0
NVDA,2021-03-17,2021,3,3,11,1,13.0398,13.4532,12.9895,13.3413,243864000,0.003762,0.035702,222.44,13.3457,13.5553,12.4207,0.6073,-0.1297,391959600.0
NVDA,2021-03-18,2021,3,4,11,1,13.1365,13.184,12.717,12.7225,293896000,-0.046379,0.036722,212.12,13.2404,13.5416,12.4402,0.625,-0.1701,394961000.0
NVDA,2021-03-19,2021,3,5,11,1,12.75,12.9215,12.6125,12.8457,299208000,0.009688,0.0245,214.18,13.1363,13.5463,12.4606,0.626,-0.1621,396335200.0
NVDA,2021-03-22,2021,3,1,12,1,12.9128,13.3945,12.9067,13.1862,297804000,0.026507,0.03779,219.85,13.0779,13.5431,12.4827,0.625,-0.1399,394931200.0
NVDA,2021-03-23,2021,3,2,12,1,13.2542,13.3445,13.0212,13.0708,222048000,-0.008759,0.024825,217.93,13.0243,13.539,12.5035,0.6239,-0.1474,386444600.0
NVDA,2021-03-24,2021,3,3,12,1,13.1512,13.1593,12.6368,12.643,245840000,-0.032726,0.041348,210.8,12.9315,13.5194,12.5226,0.6228,-0.1753,376320600.0
NVDA,2021-03-25,2021,3,4,12,1,12.4995,12.7148,12.272,12.5352,295144000,-0.008522,0.036078,209.0,12.8929,13.5004,12.5401,0.5545,-0.1823,349856000.0
NVDA,2021-03-26,2021,3,5,12,1,12.5545,12.8562,12.3735,12.8392,363968000,0.024252,0.039015,214.07,12.8491,13.4866,12.5575,0.55,-0.1625,343007800.0
NVDA,2021-03-29,2021,3,1,13,1,12.8202,13.0625,12.7,12.9482,273520000,0.00849,0.028543,215.89,12.8044,13.4815,12.5782,0.5498,-0.1554,339024600.0
NVDA,2021-03-30,2021,3,2,13,1,12.842,12.9753,12.705,12.8717,200204000,-0.005908,0.021271,214.61,12.7777,13.4818,12.5979,0.5395,-0.1604,335829000.0
NVDA,2021-03-31,2021,3,3,13,1,13.0155,13.4705,12.9825,13.3483,314776000,0.037019,0.037589,222.55,12.8049,13.4882,12.6188,0.5303,-0.1293,332688200.0
NVDA,2021-04-01,2021,4,4,13,2,13.5723,13.87,13.5112,13.8118,308276000,0.034724,0.026552,230.28,12.877,13.4972,12.6425,0.5236,-0.0991,319434800.0
NVDA,2021-04-05,2021,4,1,14,2,13.8675,14.014,13.733,13.9875,255672000,0.012725,0.020462,233.21,12.9533,13.4996,12.6663,0.5241,-0.0876,305076400.0
NVDA,2021-04-06,2021,4,2,14,2,13.9998,14.0542,13.7735,13.8615,191744000,-0.009008,0.020383,231.11,13.0667,13.5025,12.6895,0.4458,-0.0958,287508000.0
NVDA,2021-04-07,2021,4,3,14,2,13.8807,14.2435,13.7115,14.1435,251284000,0.020344,0.0388,235.81,13.1478,13.5123,12.7139,0.3631,-0.0774,273981000.0
NVDA,2021-04-08,2021,4,4,14,2,14.2528,14.4715,14.249,14.317,244416000,0.012267,0.015615,238.71,13.2403,13.53,12.7378,0.3615,-0.0661,266983000.0
NVDA,2021-04-09,2021,4,5,14,2,14.214,14.408,14.175,14.4,195172000,0.005797,0.016437,240.09,13.3106,13.5596,12.7626,0.3371,-0.0607,261745800.0
NVDA,2021-04-12,2021,4,1,15,2,14.2898,15.3525,14.1392,15.209,869324000,0.056181,0.085807,253.58,13.4282,13.6028,12.7925,0.3762,-0.0079,293013800.0
NVDA,2021-04-13,2021,4,2,15,2,15.2315,15.7,15.1257,15.6795,676212000,0.030936,0.037965,261.42,13.5527,13.6566,12.8234,0.3796,0.0,315725000.0
NVDA,2021-04-14,2021,4,3,15,2,15.625,15.7205,15.2275,15.277,385500000,-0.02567,0.032376,254.71,13.6519,13.6974,12.854,0.399,-0.0257,321393600.0
NVDA,2021-04-15,2021,4,4,15,2,15.6625,16.2143,15.6315,16.1373,598480000,0.05631,0.037281,269.06,13.7918,13.749,12.8887,0.4349,0.0,339124400.0
NVDA,2021-04-16,2021,4,5,15,2,16.053,16.1658,15.8652,15.9125,335208000,-0.013927,0.018941,265.31,13.9513,13.7966,12.9208,0.3923,-0.0139,341190000.0
NVDA,2021-04-19,2021,4,1,16,2,15.5365,15.8075,15.233,15.3617,404420000,-0.034611,0.037714,256.13,14.0771,13.8306,12.9499,0.4252,-0.0481,346450600.0
NVDA,2021-04-20,2021,4,2,16,2,15.3232,15.497,14.963,15.1713,334132000,-0.012401,0.035688,252.95,14.1763,13.8622,12.9777,0.4268,-0.0599,348267000.0
NVDA,2021-04-21,2021,4,3,16,2,15.1187,15.3625,15.1023,15.3605,216776000,0.012474,0.017233,256.1,14.2908,13.8806,13.0053,0.4228,-0.0481,348003400.0
NVDA,2021-04-22,2021,4,4,16,2,15.375,15.4385,14.7835,14.8503,277788000,-0.033218,0.044306,247.6,14.4012,13.8924,13.0302,0.4234,-0.0798,349600800.0
NVDA,2021-04-23,2021,4,5,16,2,14.9342,15.335,14.9003,15.2653,227500000,0.027946,0.029177,254.52,14.5377,13.9024,13.0555,0.4239,-0.054,346218600.0
NVDA,2021-04-26,2021,4,1,17,2,15.185,15.479,15.125,15.478,197796000,0.013937,0.023405,258.06,14.6696,13.9069,13.0803,0.4209,-0.0409,337910000.0
NVDA,2021-04-27,2021,4,2,17,2,15.5785,15.6705,15.3545,15.3818,164572000,-0.006218,0.02058,256.46,14.7913,13.9153,13.1048,0.4247,-0.0468,332462600.0
NVDA,2021-04-28,2021,4,3,17,2,15.3645,15.5323,15.2155,15.2767,209416000,-0.006826,0.020818,254.71,14.9115,13.9143,13.1309,0.4251,-0.0533,332923200.0
NVDA,2021-04-29,2021,4,4,17,2,15.4,15.4365,15.0715,15.3247,173196000,0.003142,0.024218,255.51,15.0103,13.9226,13.1557,0.4123,-0.0503,325844200.0
NVDA,2021-04-30,2021,4,5,17,2,15.1745,15.365,14.997,15.0095,201912000,-0.020571,0.024538,250.25,15.0702,13.9262,13.1796,0.4101,-0.0699,320526000.0
NVDA,2021-05-03,2021,5,1,18,2,15.125,15.2467,14.7875,14.8368,203912000,-0.011509,0.031057,247.37,15.1127,13.9244,13.2031,0.4127,-0.0806,317938000.0
NVDA,2021-05-04,2021,5,2,18,2,14.6372,14.6375,14.0103,14.3512,405324000,-0.032723,0.044771,239.28,15.1372,13.9244,13.2239,0.4302,-0.1107,328617000.0
NVDA,2021-05-05,2021,5,3,18,2,14.709,14.8135,14.3875,14.4585,292024000,0.007473,0.029609,241.07,15.1529,13.9307,13.2436,0.4254,-0.104,330654000.0
NVDA,2021-05-06,2021,5,4,18,2,14.4952,14.5712,14.218,14.523,193380000,0.004461,0.024845,242.14,15.1632,13.9312,13.2646,0.4236,-0.1,328102200.0
NVDA,2021-05-07,2021,5,5,18,2,14.8083,14.9707,14.6718,14.8123,229328000,0.019917,0.020379,246.96,15.1838,13.9613,13.2864,0.4287,-0.0821,329810000.0
NVDA,2021-05-10,2021,5,1,19,2,14.7872,14.806,14.25,14.2657,268904000,-0.036895,0.039018,237.85,15.1367,13.9723,13.3071,0.3982,-0.116,299789000.0
NVDA,2021-05-11,2021,5,2,19,2,13.825,14.3547,13.75,14.3062,285584000,0.002839,0.043982,238.53,15.068,13.9816,13.3277,0.3785,-0.1135,280257600.0
NVDA,2021-05-12,2021,5,3,19,2,14.0095,14.2603,13.7093,13.7585,303408000,-0.038287,0.040192,229.39,14.9921,13.9886,13.3444,0.3904,-0.1474,276153000.0
NVDA,2021-05-13,2021,5,4,19,2,14.0337,14.0808,13.459,13.6652,285404000,-0.006778,0.046196,227.84,14.8685,14.0058,13.3616,0.3164,-0.1532,260499200.0
NVDA,2021-05-14,2021,5,5,19,2,13.89,14.328,13.7485,14.243,258616000,0.042279,0.04215,237.47,14.785,14.0433,13.3805,0.3622,-0.1174,256669600.0
NVDA,2021-05-17,2021,5,1,20,2,14.157,14.1692,13.8535,14.1655,216980000,-0.005441,0.022792,236.18,14.7252,14.0774,13.3983,0.3453,-0.1222,247297600.0
NVDA,2021-05-18,2021,5,2,20,2,14.267,14.4043,14.004,14.0157,186256000,-0.010571,0.028581,233.68,14.6674,14.1258,13.4153,0.3447,-0.1315,239903800.0
NVDA,2021-05-19,2021,5,3,20,2,13.5665,14.0795,13.5433,14.0658,344000000,0.003567,0.039595,234.52,14.6027,14.1567,13.4305,0.3406,-0.1284,246265000.0
NVDA,2021-05-20,2021,5,4,20,2,14.3025,14.6838,14.2705,14.6125,321592000,0.038871,0.028958,243.63,14.5908,14.1996,13.4475,0.3549,-0.0945,248455200.0
NVDA,2021-05-21,2021,5,5,20,2,15.1637,15.222,14.8695,14.9917,672992000,0.025954,0.023706,249.96,14.5771,14.2396,13.466,0.3528,-0.071,270729800.0
NVDA,2021-05-24,2021,5,1,21,2,15.2125,15.745,15.176,15.612,554816000,0.041373,0.037493,260.3,14.5838,14.2947,13.4874,0.3803,-0.0325,288580800.0
NVDA,2021-05-25,2021,5,2,21,2,15.766,15.8185,15.4825,15.6477,435408000,0.00229,0.021702,260.89,14.5971,14.3438,13.5096,0.3794,-0.0303,302122600.0
NVDA,2021-05-26,2021,5,3,21,2,15.7343,15.7937,15.5863,15.7,370440000,0.003339,0.013313,261.76,14.6183,14.392,13.5323,0.3783,-0.0271,310173800.0
NVDA,2021-05-27,2021,5,4,21,2,15.6997,15.75,15.46,15.488,581476000,-0.013503,0.018758,258.23,14.6264,14.4349,13.5555,0.382,-0.0402,330587800.0
NVDA,2021-05-28,2021,5,5,21,2,15.501,16.2775,15.501,16.2445,644536000,0.048844,0.050094,270.84,14.6882,14.5054,13.5795,0.409,0.0,352719000.0
NVDA,2021-06-01,2021,6,2,22,2,16.27,16.3883,15.9032,16.2645,472804000,0.001231,0.030497,271.18,14.7596,14.5737,13.6036,0.405,0.0,366163600.0
NVDA,2021-06-02,2021,6,3,22,2,16.2523,16.9188,16.2355,16.7782,594168000,0.031587,0.042084,279.74,14.8809,14.6456,13.6297,0.3898,0.0,375605800.0
NVDA,2021-06-03,2021,6,4,22,2,16.7008,17.259,16.583,16.9697,580008000,0.011414,0.040765,282.94,15.0065,14.7236,13.6528,0.3899,0.0,390005000.0
NVDA,2021-06-04,2021,6,5,22,2,17.1125,17.661,17.0955,17.5783,617120000,0.035858,0.033079,293.08,15.1593,14.8223,13.6794,0.4016,0.0,411192000.0
NVDA,2021-06-07,2021,6,1,23,2,17.5713,17.8125,17.1928,17.619,575756000,0.002318,0.036047,293.76,15.2996,14.9239,13.7068,0.4006,0.0,428513400.0
NVDA,2021-06-08,2021,6,2,23,2,17.5273,17.6215,17.251,17.457,323848000,-0.009195,0.021477,291.06,15.4592,15.0163,13.7334,0.3693,-0.0092,431260600.0
NVDA,2021-06-09,2021,6,3,23,2,17.5158,17.575,17.2558,17.3582,381656000,-0.005657,0.018501,289.41,15.6118,15.1045,13.7568,0.3729,-0.0148,436064200.0
NVDA,2021-06-10,2021,6,4,23,2,17.35,17.492,17.176,17.425,287772000,0.003845,0.018398,290.53,15.7951,15.1956,13.7803,0.3278,-0.011,435282400.0
NVDA,2021-06-11,2021,6,5,23,2,17.4795,17.9393,17.4438,17.8253,416308000,0.02297,0.028406,297.2,16.0031,15.2851,13.8057,0.322,0.0,441827600.0
NVDA,2021-06-14,2021,6,1,24,2,17.906,18.0395,17.6628,18.0187,321376000,0.010855,0.02133,300.43,16.1919,15.3692,13.8319,0.3037,0.0,444965600.0
NVDA,2021-06-15,2021,6,2,24,2,17.915,18.0163,17.728,17.7885,243032000,-0.012778,0.01626,296.59,16.373,15.4453,13.8577,0.3103,-0.0128,446268200.0
NVDA,2021-06-16,2021,6,3,24,2,17.7908,17.9548,17.5845,17.8102,307124000,0.001223,0.021056,296.95,16.5627,15.5242,13.881,0.3018,-0.0116,452311600.0
NVDA,2021-06-17,2021,6,4,24,2,17.7745,18.835,17.7563,18.6572,809656000,0.047557,0.060753,311.07,16.7923,15.6145,13.9074,0.3246,0.0,475594400.0
NVDA,2021-06-18,2021,6,5,24,2,18.784,19.375,18.584,18.6388,968856000,-0.000992,0.042564,310.76,16.9936,15.701,13.9315,0.3155,-0.001,507957600.0
NVDA,2021-06-21,2021,6,1,25,2,18.4352,18.5365,17.8228,18.4272,672384000,-0.011347,0.040047,307.24,17.1654,15.7815,13.9519,0.322,-0.0123,507927200.0
NVDA,2021-06-22,2021,6,2,25,2,18.4715,18.9638,18.386,18.8867,580144000,0.024936,0.031423,314.9,17.3291,15.8551,13.9813,0.3061,0.0,509193600.0
NVDA,2021-06-23,2021,6,3,25,2,19.0077,19.1528,18.9077,19.0572,332356000,0.009027,0.012958,317.74,17.4996,15.9226,14.0135,0.3048,0.0,504041000.0
NVDA,2021-06-24,2021,6,4,25,2,19.2278,19.42,19.0882,19.2055,320924000,0.007779,0.01738,320.21,17.6749,16.0012,14.0499,0.3039,0.0,501565200.0
NVDA,2021-06-25,2021,6,5,25,2,19.2805,19.3455,18.8945,19.031,278364000,-0.009086,0.023869,317.3,17.852,16.0591,14.0815,0.2997,-0.0091,486409600.0
NVDA,2021-06-28,2021,6,1,26,2,19.3612,20.0788,19.319,19.985,495436000,0.050129,0.039327,333.21,18.0391,16.1405,14.1199,0.3019,0.0,478954600.0
NVDA,2021-06-29,2021,6,2,26,2,19.8825,20.0987,19.657,20.0268,367632000,0.002089,0.022473,333.9,18.2272,16.2338,14.1592,0.3016,0.0,473696000.0
NVDA,2021-06-30,2021,6,3,26,2,19.9993,20.1625,19.8638,20.0025,326568000,-0.001211,0.01504,333.5,18.3884,16.3304,14.1948,0.2937,-0.0012,460316000.0
NVDA,2021-07-01,2021,7,4,26,3,20.125,20.456,20.019,20.212,480136000,0.010474,0.021829,336.99,18.5505,16.4275,14.2309,0.2936,0.0,455322400.0
NVDA,2021-07-02,2021,7,5,26,3,20.4403,20.5053,20.2878,20.487,342764000,0.013606,0.010721,341.58,18.6959,16.5402,14.2708,0.2767,0.0,441604600.0
NVDA,2021-07-06,2021,7,2,27,3,20.7375,20.842,20.3503,20.6985,446708000,0.010324,0.024164,345.1,18.8499,16.6489,14.312,0.2761,0.0,435152200.0
NVDA,2021-07-07,2021,7,3,27,3,20.8535,20.875,20.332,20.3717,418428000,-0.015786,0.026707,339.66,18.9957,16.7467,14.3529,0.2825,-0.0158,439881200.0
NVDA,2021-07-08,2021,7,4,27,3,19.8565,20.133,19.7008,19.9028,503300000,-0.023022,0.021941,331.84,19.1229,16.8372,14.3898,0.2997,-0.0384,445963400.0
NVDA,2021-07-09,2021,7,5,27,3,19.9625,20.0802,19.7542,20.0502,296624000,0.007411,0.016503,334.3,19.2541,16.9326,14.4269,0.2995,-0.0313,446406000.0
NVDA,2021-07-12,2021,7,1,28,3,20.24,20.5327,20.1877,20.5125,321984000,0.023055,0.01709,342.0,19.3885,17.0364,14.4688,0.2996,-0.009,441689800.0
NVDA,2021-07-13,2021,7,2,28,3,20.4005,20.4613,20.114,20.25,290708000,-0.012797,0.017264,337.63,19.5001,17.1412,14.5083,0.3074,-0.0217,440156400.0
NVDA,2021-07-14,2021,7,3,28,3,20.3577,20.4177,19.7528,19.8415,380100000,-0.020173,0.033666,330.82,19.6027,17.2413,14.5432,0.3144,-0.0414,447009800.0
NVDA,2021-07-15,2021,7,4,28,3,19.8118,19.847,18.8585,18.9662,550564000,-0.044112,0.052417,316.22,19.6605,17.3336,14.5728,0.3607,-0.0837,459181800.0
NVDA,2021-07-16,2021,7,5,28,3,19.0305,19.157,18.073,18.161,688224000,-0.042457,0.059979,302.8,19.6357,17.4076,14.5975,0.356,-0.1226,453110200.0
NVDA,2021-07-19,2021,7,1,29,3,17.9153,19.042,17.8655,18.7798,749060000,0.03407,0.065853,313.11,19.6428,17.4928,14.6237,0.3773,-0.0927,442120400.0
NVDA,2021-07-20,2021,7,2,29,3,18.73,18.838,18.164,18.612,434687000,-0.008933,0.037106,310.32,19.652,17.5688,14.6487,0.3764,-0.1008,430235550.0
NVDA,2021-07-21,2021,7,3,29,3,18.882,19.527,18.742,19.41,371017000,0.042876,0.041885,323.62,19.6782,17.6716,14.6805,0.3965,-0.0623,419779200.0
NVDA,2021-07-22,2021,7,4,29,3,19.642,19.887,19.276,19.594,323826000,0.00948,0.031697,326.69,19.705,17.7774,14.7102,0.3966,-0.0534,419352700.0
NVDA,2021-07-23,2021,7,5,29,3,19.656,19.7,19.25,19.558,195672000,-0.001837,0.023377,326.09,19.7226,17.8934,14.7393,0.3961,-0.0551,413090100.0
NVDA,2021-07-26,2021,7,1,30,3,19.311,19.442,18.914,19.294,203943000,-0.013498,0.027916,321.69,19.7358,18.006,14.766,0.3979,-0.0679,409369050.0
NVDA,2021-07-27,2021,7,2,30,3,19.265,19.622,18.741,19.208,248863000,-0.004457,0.047009,320.25,19.6969,18.1053,14.7928,0.3532,-0.072,397040400.0
NVDA,2021-07-28,2021,7,3,30,3,19.319,19.646,18.995,19.503,202191000,0.015358,0.034272,325.17,19.6707,18.212,14.8215,0.3582,-0.0578,388768350.0
NVDA,2021-07-29,2021,7,4,30,3,19.519,19.853,19.328,19.662,190781000,0.008153,0.027163,327.82,19.6537,18.3249,14.8487,0.3597,-0.0501,381979000.0
NVDA,2021-07-30,2021,7,5,30,3,19.418,19.63,19.263,19.499,183497000,-0.00829,0.019052,325.11,19.6181,18.4336,14.875,0.3582,-0.058,367147050.0
NVDA,2021-08-02,2021,8,1,31,3,19.7,19.961,19.361,19.75,217444000,0.012872,0.03099,329.29,19.5812,18.5364,14.9032,0.3578,-0.0458,360881050.0
NVDA,2021-08-03,2021,8,2,31,3,19.74,20.222,19.22,19.815,301811000,0.003291,0.052133,330.37,19.537,18.6328,14.9325,0.3556,-0.0427,353636200.0
NVDA,2021-08-04,2021,8,3,31,3,19.99,20.318,19.828,20.274,231309000,0.023164,0.024713,338.03,19.5322,18.7261,14.9648,0.3623,-0.0205,344280250.0
NVDA,2021-08-05,2021,8,4,31,3,20.5,20.733,20.342,20.637,211435000,0.017905,0.019221,344.08,19.5689,18.8258,15.0005,0.3568,-0.003,329687000.0
NVDA,2021-08-06,2021,8,5,31,3,20.524,20.57,20.21,20.366,178497000,-0.013132,0.017813,339.56,19.5847,18.9192,15.0341,0.3602,-0.0161,323780650.0
NVDA,2021-08-09,2021,8,1,32,3,20.446,20.508,20.143,20.295,146443000,-0.003486,0.01812,338.38,19.5738,19.0153,15.0679,0.3508,-0.0195,315003600.0
NVDA,2021-08-10,2021,8,2,32,3,20.322,20.43,19.835,19.936,179238000,-0.017689,0.029998,332.39,19.5581,19.0891,15.1008,0.3536,-0.0368,309430100.0
NVDA,2021-08-11,2021,8,3,32,3,20.043,20.049,19.43,19.699,185925000,-0.011888,0.031858,328.44,19.551,19.1578,15.1313,0.3487,-0.0483,299721350.0
NVDA,2021-08-12,2021,8,4,32,3,19.87,20.029,19.62,19.905,151652000,0.010457,0.020846,331.87,19.5979,19.2204,15.1652,0.3089,-0.0383,279775750.0
NVDA,2021-08-13,2021,8,5,32,3,19.905,20.214,19.851,20.188,183063000,0.014217,0.018286,336.59,19.6992,19.2847,15.1991,0.2611,-0.0247,254517700.0
NVDA,2021-08-16,2021,8,1,33,3,20.135,20.287,19.453,19.95,210876000,-0.011789,0.042873,332.62,19.7578,19.3322,15.2357,0.2446,-0.0362,227608500.0
NVDA,2021-08-17,2021,8,2,33,3,19.685,19.77,19.267,19.458,204585000,-0.024662,0.026107,324.42,19.8001,19.3689,15.2679,0.2607,-0.0599,216103400.0
NVDA,2021-08-18,2021,8,3,33,3,19.5,19.634,19.0,19.04,285913000,-0.021482,0.033368,317.45,19.7816,19.4006,15.3004,0.2258,-0.0801,211848200.0
NVDA,2021-08-19,2021,8,4,33,3,19.494,20.495,18.762,19.798,766555000,0.039811,0.092368,330.09,19.7918,19.4494,15.3365,0.2663,-0.0435,233984650.0
NVDA,2021-08-20,2021,8,5,33,3,19.991,20.865,19.933,20.816,675741000,0.051419,0.046757,347.06,19.8547,19.5172,15.3755,0.3211,0.0,257988100.0
NVDA,2021-08-23,2021,8,1,34,3,20.971,21.997,20.95,21.958,575807000,0.054862,0.049976,366.1,19.9879,19.5999,15.4163,0.3627,0.0,276581300.0
NVDA,2021-08-24,2021,8,2,34,3,21.753,21.959,21.535,21.793,297299000,-0.007514,0.019689,363.35,20.1171,19.6754,15.4545,0.3641,-0.0075,279003100.0
NVDA,2021-08-25,2021,8,3,34,3,21.737,22.47,21.722,22.213,347701000,0.019272,0.034435,370.36,20.2526,19.7638,15.4927,0.3656,0.0,286278600.0
NVDA,2021-08-26,2021,8,4,34,3,22.2,22.34,21.79,22.068,237940000,-0.006528,0.025241,367.94,20.3729,19.849,15.5349,0.3685,-0.0065,288636550.0
NVDA,2021-08-27,2021,8,5,34,3,22.184,22.722,22.167,22.636,304722000,0.025739,0.025037,377.41,20.5298,19.9286,15.5843,0.3708,0.0,294697800.0
NVDA,2021-08-30,2021,8,1,35,3,22.83,23.043,22.551,22.688,262580000,0.002297,0.021817,378.28,20.6767,20.0096,15.6306,0.3707,0.0,296954600.0
NVDA,2021-08-31,2021,8,2,35,3,22.695,22.695,22.12,22.385,259850000,-0.013355,0.025995,373.22,20.8052,20.0887,15.6753,0.3777,-0.0134,294856550.0
NVDA,2021-09-01,2021,9,3,35,3,22.485,22.697,22.357,22.441,201767000,0.002502,0.015208,374.16,20.9135,20.1598,15.721,0.3726,-0.0109,293379450.0
NVDA,2021-09-02,2021,9,4,35,3,22.518,22.593,22.295,22.396,187834000,-0.002005,0.013366,373.41,21.0015,20.2266,15.7654,0.3704,-0.0129,292199400.0
